,Substrate_series,Enzyme_series,Decayrates_series,Enz_rate
0.0,12.2435,0.0,0.0,0.0003
1.0,12.2434187975109,1.18909090909091e-05,8.12024891068032e-05,0.0003
2.0,12.2432636585419,2.2726997527960897e-05,0.000155138969019556,0.0003
3.0,12.243040965314199,3.2648538686108005e-05,0.000222693227660117,0.0003
4.0,12.242756352789199,4.17727739538283e-05,0.00028461252500586897,0.0003
5.0,12.2424154467752,5.010628688736459e-05,0.00034090601405181703,0.0003
6.0,12.242022644534199,5.7832869072411907e-05,0.00039280224096012207,0.0003
7.0,12.2415818654114,6.50252376608796e-05,0.000440779122833749,0.0003
8.0,12.2410966081406,7.174686072349889e-05,0.000485257270725334,0.0003
9.0,12.240569998453099,7.80536279592092e-05,0.0005266096875037769,0.0003
10.0,12.2400048289791,8.399517252950171e-05,0.000565169474009788,0.0003
11.0,12.239403592943098,8.96159310424744e-05,0.0006012360360283571,0.0003
12.0,12.2387685127949,9.49560046741229e-05,0.000635080148209335,0.0003
13.0,12.2381015646585,0.00010005186772667001,0.0006669481363852558,0.0003
14.0,12.2374044992855,0.00010493695816481099,0.000697065373005444,0.0003
15.0,12.236679629386,0.000109525927831545,0.000724869899510817,0.0003
16.0,12.2359285640036,0.00011392342270478601,0.0007510653823914269,0.0003
17.0,12.2351526918144,0.00011816214828632298,0.000775872189188084,0.0003
18.0,12.2343531982752,0.000122272568304852,0.000799493539249678,0.0003
19.0,12.233531080024802,0.000126283352681947,0.0008221182503273351,0.0003
20.0,12.2326871568868,0.000130221773425901,0.0008439231380259199,0.0003
21.0,12.231822081741301,0.00013411406190625902,0.000865075145453802,0.0003
22.0,12.2309363484756,0.00013798573864237199,0.0008857332657243279,0.0003
23.0,12.230030298166401,0.00014186192512046698,0.0009060503092663231,0.0003
24.0,12.229104692421,0.000145678111518814,0.000925605745311932,0.0003
25.0,12.2281595595951,0.000149550685096579,0.0009451328259485729,0.0003
26.0,12.227194786406999,0.000153505065950337,0.0009647731880638399,0.0003
27.0,12.226210140092501,0.00015756392070198996,0.000984646314490548,0.0003
28.0,12.2252052739789,0.00016174979137647099,0.0010048661136256,0.0003
29.0,12.224179725396901,0.000166086386300042,0.00102554858204122,0.0003
30.0,12.2231329125426,0.00017059885275012298,0.00104681285424914,0.0003
31.0,12.2220641302249,0.000175314080347018,0.00106878231773058,0.0003
32.0,12.2209725444128,0.00018026104234828303,0.0010915858121111602,0.0003
33.0,12.2198571854794,0.000185471183296076,0.0011153589334127801,0.0003
34.0,12.2187169400125,0.00019097886309756202,0.0011402454669009901,0.0003
35.0,12.217550541037198,0.000196821869671724,0.00116639897522575,0.0003
36.0,12.2163565564648,0.00020304201488133898,0.00119398457239765,0.0003
37.0,12.2151341878611,0.000209546534582865,0.00122236860371405,0.0003
38.0,12.213881618410001,0.000216525417235425,0.00125256945111444,0.0003
39.0,12.2125968220607,0.00022403659493714802,0.00128479634928933,0.0003
40.0,12.211277542344,0.000232145598256023,0.00131927971676089,0.0003
41.0,12.209921267874499,0.000240926926168356,0.00135627446946467,0.0003
